No.,latitude,longitude
1588,44.93694,-93.11186
1589,,
1590,44.96639,-93.17968
1591,44.96017,-93.13021
1592,44.92345,-93.13596
1593,44.97371,-93.09407
1594,44.9506,-93.09328
1595,44.95222,-93.09375
1596,,
1597,44.9567,-93.04485
1598,44.95424,-93.05811
1599,44.96125,-93.00504
1600,44.97314,-93.07484
1601,44.97457,-93.0385
1602,44.96525,-93.01679
1603,44.98634,-93.01815
1604,44.95672,-93.14793
1605,44.97467,-93.0942
1606,44.98376,-93.06299
1607,44.97578,-93.11056
1608,44.98482,-93.03131
1609,44.9508,-93.18031
1610,44.96024,-93.11214
1611,44.97642,-93.06105
1612,44.94597,-93.17347
1613,44.97934,-93.07172
1614,44.97571,-93.03856
1615,44.97833,-93.08153
1616,44.96921,-93.06503
1617,44.95402,-93.1413
1618,44.98997,-93.02975
1619,,
1620,44.98341,-93.11481
1621,44.95777,-93.02851
1622,,
1623,44.99,-93.11852
1624,44.95048,-93.16571
1625,44.97553,-93.05212
1626,44.99184,-93.10967
1627,,
1628,44.96599,-93.02294
1629,44.95944,-93.00504
1630,44.96395,-93.00424
1631,,
1632,44.98042,-93.02443
1633,44.98899,-93.0789
1634,44.98769,-93.02137
1635,,
1636,44.96955,-93.11116
1637,44.9697,-93.02341
1638,44.94961,-93.09869
1639,44.95688,-93.03718
1640,44.96125,-93.00504
1641,44.95015,-93.13525
1642,44.98995,-93.10715
1643,44.96213,-93.03195
1644,44.95371,-93.03778
1645,44.95144,-93.09396
1646,44.95944,-93.00504
1647,44.97614,-93.07956
1648,44.96875,-93.04264
1649,,
1650,44.97399,-93.10007
1651,44.97742,-93.06799
1652,44.96296,-93.0592
1653,44.97683,-93.11497
1654,44.90264,-93.16675
1655,44.9675,-93.01633
1656,44.98945,-93.02074
1657,44.96017,-93.15002
1658,44.95768,-93.03748
1659,44.98997,-93.02857
1660,44.95852,-93.12983
1661,44.98374,-93.01948
1662,44.97215,-93.09531
1663,44.92155,-93.08367
1664,44.93488,-93.11466
1665,44.95212,-93.09167
1666,44.97665,-93.08508
1667,44.97488,-93.09514
1668,44.96282,-93.14756
1669,44.98826,-93.02675
1670,44.96227,-93.04932
1671,44.97083,-93.08472
1672,44.98556,-93.07456
1673,44.98341,-93.11481
1674,44.99067,-93.04734
1675,44.96214,-93.03437
1676,44.95675,-93.07659
1677,44.95944,-93.00504
1678,44.96125,-93.00504
1679,44.93488,-93.11911
1680,44.96728,-93.15605
1681,44.96858,-93.10272
1682,44.98269,-93.01763
1683,44.98752,-93.02707
1684,44.98995,-93.10715
1685,44.97038,-93.12951
1686,44.95868,-93.0795
1687,44.9892,-93.07425
1688,44.97805,-93.02323
1689,44.97432,-93.11092
1690,44.94164,-93.12457
1691,44.98079,-93.07639
1692,44.97953,-93.02347
1693,44.99454,-93.05081
1694,44.97371,-93.09407
1695,44.95927,-93.13964
1696,44.94203,-93.13028
1697,44.97371,-93.09407
1698,44.9719,-93.05963
1699,44.96501,-93.0443
1700,44.97599,-93.0087
1701,44.97665,-93.11242
1702,44.95144,-93.09396
1703,44.98558,-93.08012
1704,44.94973,-93.0467
1705,44.95959,-93.05091
1706,44.95384,-93.12689
1707,44.9506,-93.09328
1708,44.96433,-93.01988
1709,44.9782,-93.04325
1710,44.92378,-93.07145
1711,44.96395,-93.00424
1712,44.97909,-93.01954
1713,44.95413,-93.05657
1714,44.97223,-93.0745
1715,44.96206,-93.12634
1716,44.97638,-93.07079
1717,44.9839,-93.16408
1718,44.97909,-93.02225
1719,44.95015,-93.0436
1720,44.95698,-93.02068
1721,44.95326,-93.14811
1722,44.96179,-93.174
1723,44.9754,-93.10183
1724,44.97763,-93.04933
1725,44.96965,-93.02772
1726,44.97531,-93.03849
1727,44.9892,-93.07425
1728,44.97759,-93.02742
1729,44.92447,-93.09255
1730,44.94598,-93.17315
1731,44.92465,-93.08793
1732,44.96789,-93.01718
1733,44.98011,-93.12271
1734,,
1735,44.98366,-93.0878
1736,44.97265,-93.13093
1737,44.96639,-93.17268
1738,44.96589,-93.14865
1739,44.95112,-93.04266
1740,44.97421,-93.07764
1741,44.97724,-93.10044
1742,44.9751,-93.02771
1743,44.98007,-93.07639
1744,44.98665,-93.07906
1745,44.93242,-93.09173
1746,44.95492,-93.03098
1747,44.98685,-93.11631
1748,44.95144,-93.09396
1749,44.97402,-93.07588
1750,44.9849,-93.13688
1751,44.90188,-93.17242
1752,44.98515,-93.12648
